# This is the cleaned High Energy Theory Physics Collaboration Network
# It has had fragments (small disconnected subgraphs) removed             
# All nodes of degree 1 and 2 have been removed. Where
# necessary they have been replaced with a bridge between
# higher degree nodes.
#
# 5446 nodes and 20337 edges
# nodes are authors and edges represent a collaboration.
#
# format is:
# "node\tnode\n"
65940	58733
65940	39037
65946	19365
65946	2600
65946	34222
65946	15408
65946	13745
65946	31731
65946	4535
33179	19268
33179	42725
33179	44262
33179	50449
33179	40936
33179	44782
33179	15473
33179	19893
33179	42804
37112	38949
37112	60934
37112	28712
37112	30325
37112	50518
37112	15896
414	5477
414	54218
414	65197
414	66349
414	1552
414	28697
414	24478
65961	53777
65961	36109
65961	6041
33200	28320
33200	27312
33200	2658
33200	56559
33200	27652
33200	63113
33200	23307
33200	37932
33200	7522
33200	51277
33200	13648
33200	19660
33200	42581
33200	61942
33200	3465
33200	30073
33200	55835
33200	13052
33200	31612
33200	38847
440	35725
440	26958
440	52622
440	25948
440	59925
442	40272
442	6948
442	28998
443	67362
443	5443
457	48576
457	21153
457	61475
457	59077
457	20519
457	63113
457	36010
457	24295
457	28083
457	30291
457	39478
457	54424
457	46139
457	39803
32749	37538
32749	10597
32749	20743
32749	11458
32749	38122
32749	64103
32749	64076
32749	59789
32749	14958
32749	34989
32749	5745
32749	51604
32749	31502
32749	60665
32749	64826
32749	36322
32749	58133
32749	3423
33231	9920
33231	5379
33231	50084
33231	4462
33231	66995
33231	21044
33231	48022
33231	63252
33231	51204
33231	26847
464	67757
464	15774
464	1973
477	1078
477	29044
477	19318
477	55676
477	59834
33246	20793
33246	21301
33246	18550
33246	54241
480	26304
480	54987
480	47541
480	21286
480	8359
66017	48002
66017	21380
66017	50568
66017	49418
66017	56343
66017	26381
66017	8465
66017	52116
66017	27926
66017	55319
66017	27935
66017	35750
66017	36010
66017	61357
66017	63279
66017	27587
66017	40262
66017	63303
66017	48973
66017	4621
66017	35280
66017	37716
66017	43226
66017	10337
66017	60775
66017	15729
66017	42995
66017	30200
66017	51028
66017	46718
66019	22275
66019	11196
66019	48973
66019	12561
66019	5138
66019	15253
66019	45692
66019	51327
486	10923
486	9105
486	1747
486	16570
486	10621
486	58718
487	8851
487	22862
487	8527
66024	53784
66024	59391
66024	18285
66024	66207
33262	50481
33262	2327
495	2619
495	15106
33265	21339
33265	8575
499	41432
499	11216
499	46973
499	52919
505	20928
505	17499
505	7859
505	43700
33277	28857
11008	48570
11008	61742
11008	58588
11008	5138
11008	35606
515	50597
515	48583
515	1552
515	43889
515	10515
515	51191
515	20152
515	58685
515	63134
33284	30896
33284	39498
33284	3500
33284	15482
33284	9895
11009	42859
11009	26661
11009	17182
11009	58653
33293	37152
33293	38891
33293	50149
33293	39659
33293	45736
33293	8329
33293	36267
33293	8077
33293	19736
33293	35455
32856	53520
32856	19699
32856	49199
32856	14864
32856	25335
32856	50360
32856	50620
33309	22691
33309	11012
33309	8765
33309	6222
33315	35110
33315	2705
33315	16455
33315	36783
33315	37616
33315	45521
33315	7859
33315	41687
33317	46377
33317	57492
33317	37892
65486	18956
65486	24333
65486	5263
65486	35606
65486	19615
65486	3106
65486	4387
65486	58588
65486	32697
65486	14394
65486	54218
65486	43345
65486	10170
65486	57433
65486	55387
65486	47580
65486	48570
65486	17378
65486	19045
65486	42995
65486	24697
554	54785
554	66820
554	44934
554	15751
554	57738
554	57739
554	30863
554	22552
554	3737
554	21669
554	20394
554	58887
554	53676
554	27312
554	13496
554	49600
554	5187
554	67012
554	45385
554	32081
554	57682
554	66135
554	25569
554	18533
554	54118
554	46598
554	56559
554	32368
554	17141
554	47226
554	36860
554	39037
554	60926
33342	46464
33342	61509
33342	43879
33342	3624
33342	37359
33342	58006
33342	11557
575	20158
582	12211
38327	7172
38327	40592
38327	23643
66135	54785
66135	19974
66135	34305
66135	63113
66135	2698
66135	2317
66135	5263
66135	12818
66135	24259
66135	13333
66135	48022
66135	22552
66135	18844
66135	59077
66135	20901
66135	39723
66135	45230
66135	27312
66135	17329
66135	33847
66135	48192
66135	66882
66135	5187
66135	40517
66135	13388
66135	59471
66135	30160
66135	42198
66135	40663
66135	55259
66135	21669
66135	17506
66135	68711
66135	51690
66135	4462
66135	56559
66135	13937
66135	49939
66135	54424
66135	36860
66144	63535
66144	56725
66144	4086
66144	28159
66149	47451
66149	35948
66149	57606
66149	60678
66149	8359
66154	65422
66154	8193
66154	27174
66154	54310
66165	36456
66165	12334
66165	44977
66165	52149
66165	25655
66165	36505
66165	47677
66167	65185
66167	48903
66167	16654
66167	41522
66167	4014
66167	14297
66167	10233
66171	56583
66171	6977
66171	28651
66171	53444
66171	4389
66171	22502
66171	36103
66171	12459
66171	33431
66171	60445
66171	1616
66171	57273
66171	45526
66171	4983
66171	28971
66171	14906
66171	6397
66171	44805
643	66689
643	50568
643	26122
643	52622
643	55319
643	4127
643	33454
643	50736
643	58376
643	33715
643	54076
643	29373
643	15678
643	42687
643	57920
643	46660
643	12357
643	25929
643	9935
643	60368
643	44370
643	42067
643	51028
643	56663
643	44392
643	24304
643	66664
643	41588
643	31807
643	29437
645	46186
645	10220
645	10198
646	3193
646	55212
646	4997
652	43356
652	30012
652	62302
652	28406
652	43425
33426	30982
33426	63113
33426	35725
33426	52622
33426	35863
33426	52121
33426	42653
33426	56995
33426	1444
33426	14425
33426	41588
33426	65086
33426	34121
33426	15946
33426	57145
33426	29017
33426	5338
33426	19172
33426	40691
33426	45556
33426	22014
33430	33047
33430	31810
33430	50487
33430	19091
33430	60948
33430	44567
33430	65368
33430	16796
33431	56583
33431	6977
33431	28651
33431	53444
33431	4389
33431	22502
33431	36103
33431	12459
33431	60445
33431	1616
33431	57273
33431	45526
33431	4983
33431	28971
33431	14906
33431	6397
33431	44805
66200	43076
66200	61381
66200	25388
66200	62093
66200	4894
666	14017
666	17030
666	33543
666	1481
666	38730
666	42535
666	38614
666	13496
666	30205
66207	57942
66207	18285
66207	53784
66207	59391
674	30545
674	28426
674	53238
33454	66689
33454	22916
33454	29546
33454	30482
33454	29595
33454	46237
33454	53159
33454	50736
33454	46001
33454	33715
33454	29373
33454	23870
33454	29383
33454	29515
33454	33617
33454	42067
33454	44515
33454	33512
33454	3306
33454	39659
33454	24178
33454	29437
702	43393
702	48002
702	63979
702	11013
702	1441
702	63850
702	40327
702	11660
702	11599
702	10256
702	21301
702	58231
702	36481
702	22938
702	33925
703	50831
703	8660
703	27735
66247	42304
66247	3873
66247	3682
66247	42880
66247	1511
66247	11850
66247	6859
66247	50642
66247	4436
66247	1514
66247	25343
66250	16921
66250	23054
66253	37292
66253	3188
66253	19893
66253	3765
720	19169
720	54915
720	57125
720	55735
720	48248
720	9884
720	68542
724	31729
727	40385
727	10579
727	12590
727	60863
739	3624
739	68329
739	32109
739	31959
33512	66689
33512	25091
33512	33543
33512	8329
33512	52025
33512	30482
33512	29635
33512	42516
33512	24725
33512	46186
33512	29595
33512	10017
33512	39659
33512	66995
33512	46001
33512	33715
33512	23860
33512	30772
33512	29373
33512	27331
33512	29509
33512	29383
33512	25035
33512	32465
33512	24786
33512	56663
33512	26712
33512	3306
33512	33755
33512	67001
33512	27876
33512	33617
33512	66664
33512	49642
33512	29291
33512	34669
33512	29437
33512	46064
33512	33650
33512	67091
33512	14068
33512	33782
33512	29546
747	62767
747	59790
747	27774
747	22239
751	22769
751	4866
751	6151
66288	68054
66288	66440
66288	8082
66288	13095
66288	9768
66288	2602
66288	21934
66288	34869
66288	9656
66288	24769
66288	35910
66288	57673
66288	64971
66288	59600
66288	27090
66288	62676
66288	9686
66288	60632
66288	26719
66288	68178
66288	34417
66288	17911
66288	52344
66288	34298
753	6769
753	59946
753	64971
753	67247
753	33543
760	35941
760	46557
66300	29134
66300	9230
66300	37806
768	6392
768	48089
768	51848
768	16775
773	31145
773	53498
33543	56685
33543	24086
33543	42913
33543	56227
33543	56486
33543	6769
33543	67247
33543	38837
33543	29635
33543	64971
33543	6865
33543	11616
33543	34147
33543	63697
33543	44394
33543	12015
33543	27891
33544	22504
33544	30770
33544	33650
33544	32461
33545	13728
33545	60869
33545	38823
33545	68024
33545	13426
33545	34931
33545	25717
33545	24408
33548	25091
33548	66932
33548	33782
793	11458
793	15843
805	50118
805	36522
805	7859
805	56985
805	61977
66349	66689
66349	54915
66349	5764
66349	18191
66349	9746
66349	65379
66349	8109
66349	35630
66349	68278
66349	10170
66349	34364
66349	30783
66349	67268
66349	51659
66349	34646
66349	5338
66349	23901
66349	44515
66349	3175
66349	23023
818	49382
818	63142
818	33866
818	15662
818	11599
818	1301
818	9078
818	20279
818	56473
823	13761
823	2410
823	23345
823	4660
823	62922
823	50814
823	53695
66382	54465
66382	21326
66382	19173
66382	49165
66382	31502
66382	37936
66382	5554
66382	21518
66382	48634
66382	31583
33617	66689
33617	25091
33617	4871
33617	27793
33617	9746
33617	29715
33617	29595
33617	46237
33617	29342
33617	41759
33617	10011
33617	66932
33617	50620
33617	10045
33617	26304
33617	9281
33617	29509
33617	41928
33617	56010
33617	10064
33617	68288
33617	45536
33617	32481
33617	44515
33617	3306
33617	29437
33617	46064
33617	33650
33617	62708
33617	29546
859	37538
859	8167
859	60075
859	21714
859	42460
859	42431
66399	41792
66399	65505
66399	5029
66399	7250
66399	53974
66399	23448
66399	62493
66410	31296
66410	58449
66410	7108
66410	28534
880	1121
880	17164
880	49295
880	25137
880	64212
880	16853
880	3094
880	62871
880	43864
880	49369
880	36860
880	6302
880	1695
33650	13314
33650	39659
33650	25091
33650	46237
33650	46377
33650	46001
33650	30770
33650	30772
33650	29635
33650	32461
33650	26702
33650	10064
33650	56663
33650	33755
33650	63966
33650	3423
33650	2784
33650	3306
33650	9451
33650	22504
33650	41458
33650	66932
33650	44022
33650	37887
888	6368
888	64020
888	46551
888	60056
888	6366
893	46541
893	46903
893	3832
893	1657
893	8127
66440	26784
66440	19107
66440	34948
66440	19237
66440	19111
66440	25481
66440	24295
66440	59730
66440	25902
66440	27090
66440	66739
66440	37780
66440	27822
66440	64971
66440	14456
66440	62708
66440	10653
66440	6366
66440	57605
924	48387
924	39044
924	57084
924	17575
924	15388
924	61323
924	39916
924	21518
924	62227
924	7988
924	58965
924	30359
924	9620
924	54042
924	40803
924	17596
924	50270
66466	41270
66466	60956
66466	54094
66466	40272
66466	61777
66466	65013
66466	35606
66466	48570
66466	55387
66466	58588
66466	29214
931	12689
931	10906
931	54988
931	48973
65692	21752
65692	35132
65692	43290
65692	54164
66474	64577
66474	19714
66474	36772
66474	47943
66474	14762
66474	51985
66474	31860
66474	29220
942	6948
942	14312
942	36522
942	34797
942	14324
942	57947
942	57246
33715	1025
33715	65284
33715	66689
33715	43913
33715	18956
33715	29715
33715	11286
33715	27799
33715	30744
33715	29595
33715	16796
33715	29725
33715	35488
33715	61475
33715	21286
33715	41896
33715	66995
33715	10683
33715	29373
33715	14017
33715	32324
33715	24645
33715	56008
33715	54987
33715	49105
33715	42067
33715	37332
33715	65368
33715	35037
33715	12639
33715	46139
33715	27876
33715	60519
33715	3306
33715	48851
33715	7668
33715	33782
33715	46186
33721	26712
33721	29509
33721	29437
955	31398
955	48299
955	15604
955	53045
955	38614
955	52313
955	6900
33726	60251
33726	46139
33726	29380
33726	44934
66495	11074
66495	50213
66495	62604
66495	51606
66495	8025
66495	58076
66495	48829
962	54112
962	51397
962	16869
962	16823
66499	45648
66499	36235
66499	21171
965	54369
965	31051
965	67327
66505	40517
66505	68111
66505	2416
66505	55707
66505	46269
66505	12799
976	50149
976	41896
976	25451
976	40625
976	66898
976	58685
976	3423
66513	23013
66513	23018
66513	61580
66513	22990
66513	42287
66513	53268
66513	17940
66513	44029
66513	36383
981	61520
66518	44997
66518	22605
66518	27347
66518	38164
66518	60184
66518	59197
66518	25151
66522	62335
66522	61580
66522	60094
66522	36383
33755	54785
33755	29291
33755	50568
33755	25091
33755	67092
33755	36383
33755	68385
33755	46001
33755	27331
33755	67001
33755	46139
33755	67091
33755	52419
33755	29509
33755	61129
33755	41167
33755	56663
33755	31832
33755	60516
33755	46695
33755	49939
33755	39659
33755	46064
33755	29715
33755	53238
33755	39803
33755	29437
66534	56628
66534	58685
1003	31296
1003	5156
1003	13221
1003	11660
1003	45648
1003	15089
1003	38964
1003	62905
1003	40536
66541	25307
66541	41919
66546	60184
66546	62682
66546	66638
33782	54915
33782	27876
33782	29509
33782	64332
33782	39659
33782	9613
33782	46193
33782	66932
33782	66761
33782	10011
33782	44427
33782	29725
33782	24165
33786	68288
33786	38465
33786	29106
33786	24059
1021	33952
1021	33957
1021	9030
1021	45575
1021	57544
1021	48976
1021	57492
1021	37077
1021	5942
1021	25655
1021	20924
1021	64383
1025	59077
1025	37332
1025	30037
1025	48851
1025	49563
1026	34744
1026	32449
1026	43783
1027	32562
1027	17963
1027	3965
66564	46338
66564	10756
66564	67493
66564	58462
66567	54255
66567	54251
66567	44583
66567	68175
66567	17879
1035	60931
1035	62725
1035	60935
1035	1036
1035	26127
1035	39941
1035	35481
1035	24603
1035	47518
1035	57605
1035	12334
1035	20670
1035	36163
1035	62661
1035	49607
1035	28111
1035	59730
1035	19684
1035	51053
1035	2934
1035	60933
1035	27260
1036	62661
1036	47518
66575	42358
66575	23818
66575	44555
66575	32082
66575	28461
66575	9521
66575	35794
66575	41973
66575	43318
66575	44697
66575	43099
66575	17885
66575	67166
43864	68737
43864	17030
43864	4999
43864	17289
43864	14381
43864	25239
43864	1695
43864	56482
43864	19491
43864	54321
43864	21800
43864	5421
43864	39728
43864	40625
43864	1590
43864	44831
43864	12096
43864	25027
43864	53601
43864	38730
43864	20427
43864	61777
43864	16853
43864	53707
43864	1121
43864	54652
43864	39803
43864	36860
43864	46077
43864	61950
33810	23208
33810	37835
33810	9746
66585	60216
66585	59238
66585	22990
66585	25799
65711	44977
65711	16883
65711	52149
65711	25655
22021	64152
22021	4104
22021	68315
22021	67887
66593	24304
66593	23121
66593	22922
66593	40077
11099	57262
11099	10772
11099	51989
11099	45466
11099	51388
11099	39807
66598	25792
66598	26180
66598	17894
66598	66621
66598	25789
66598	67150
66598	17913
66598	25465
66598	40061
66603	59169
66603	43686
66603	44262
66603	25481
66603	60171
66603	2061
66603	53268
66603	44350
66612	2336
66612	62306
66612	32259
66612	66739
66612	28426
66612	52303
66612	38419
66612	2869
66612	28282
1078	52050
1078	28111
1078	2194
1078	2270
1078	29044
1078	55676
33847	54785
33847	36228
33847	58887
33847	3465
33847	56970
33847	2317
33847	13648
33847	54424
33847	50073
33847	13093
33847	11180
33847	48192
33847	5187
33847	4944
33847	51679
33847	25569
33847	53481
33847	32368
33847	49908
66621	25792
66621	44547
66621	26180
66621	43590
66621	38375
66621	67150
66621	40061
33866	50878
33866	5263
1099	25856
1099	45385
1099	55787
1099	28367
1099	15696
1099	37233
1099	2194
1099	19318
1099	41687
1099	51962
1099	6975
66638	22609
66638	22920
66638	22057
66638	60138
66638	62345
66638	59224
66638	29715
66638	39861
66638	25929
66638	60184
66638	62682
33873	54465
33873	67996
33873	49948
66644	26756
66644	28594
66644	16796
66644	25633
66644	40041
1110	57091
1110	50360
66652	16026
66652	65013
66652	26766
1118	25137
1118	30217
1118	49295
1121	16853
1121	1695
33892	17030
33892	15753
33892	57878
33892	45339
33892	5925
33892	64168
33892	26665
33892	43566
33892	3890
33892	63805
33892	47551
33892	48729
33892	53086
33892	53088
33892	50403
33892	64100
33892	36456
33892	60268
33892	34800
33892	23282
33892	52986
33892	23420
66662	22502
66662	58729
66662	41518
66662	15343
66662	3088
66662	25428
66662	68041
66664	50736
66664	24725
66664	29373
66664	15678
1141	7815
1141	44851
1141	6463
1147	19488
1147	46272
1147	45666
1147	7780
1147	12368
1147	47924
1147	50656
1147	58653
1147	23455
33919	59264
33919	28753
33919	67626
33919	26478
33919	25343
66689	44515
66689	67268
66689	46001
66689	24394
66689	29515
66689	29437
66689	29383
66689	9451
66689	29546
66689	34646
66689	34417
66689	9675
33923	1344
33923	4793
33923	8709
33925	58231
1163	50403
1163	20005
1163	35220
1163	4436
1163	20279
1163	10108
1163	32756
1163	11231
66704	68057
66704	6948
66704	24790
33938	11969
33938	6251
33938	30903
1174	60295
1174	37800
1174	8586
1174	48299
1174	16046
1174	18259
1174	10901
1174	62762
1174	6589
1174	25502
1174	56437
5657	12511
1176	52923
1176	36939
1176	13357
1176	38957
33949	60999
33949	27499
33949	14512
33949	44977
33949	55924
33949	42521
33949	26427
33949	7901
33952	60618
33952	45575
33952	57492
33952	33957
1185	14176
1185	7361
1185	15604
1185	32606
1195	51824
1195	10953
1195	12117
1195	61005
1195	17393
1198	4306
1198	15355
1198	20410
33969	51108
33969	63543
66739	40289
66739	36163
66739	66561
66739	28421
66739	24295
66739	28426
66739	62668
66739	25902
66739	60751
66739	61475
66739	29976
66739	27822
66739	14456
66739	65086
33973	37867
33973	1268
33973	37835
33973	51876
33973	6489
33978	21776
33978	17801
33978	26202
33980	9323
33980	14030
33982	23961
33982	51844
33982	28837
33982	39271
33986	21688
33986	42505
33986	45325
33986	67887
66755	24603
66755	68111
66755	15510
66755	65017
66755	55867
66755	9533
66755	9691
66761	9768
66761	43913
66761	64332
66761	49993
66761	38266
1227	3342
1227	37008
1227	4503
1227	35480
1227	67617
1227	4521
1227	22961
1227	64697
1227	13133
1227	11090
1227	63572
1227	67415
1227	67802
1227	31376
1227	14823
1227	37482
1227	46572
1227	3826
1227	1268
1227	35067
1227	25982
34001	50913
34001	48387
34001	14726
34001	61745
34001	42162
34001	62644
34001	38614
34001	16728
34001	35067
34005	18413
34005	11121
34005	52053
34005	39190
34005	15034
66778	16320
66778	48192
66778	34402
66778	55867
66778	12458
66778	68267
66778	9757
66778	49642
66778	67282
66778	18548
66778	68207
66778	15510
66778	65017
66778	24603
66778	39773
34033	24824
34033	13425
34033	3989
1268	50437
1268	63883
1268	3342
1268	45079
1268	35480
1268	3826
1268	20793
1268	23485
1268	31944
1268	38730
1268	37835
1268	6489
1268	39020
1268	20338
49143	4080
49143	43974
49143	2375
49143	35336
49143	7463
49143	21164
49143	34222
49143	16975
49143	18384
49143	8242
49143	3348
49143	28880
49143	37616
1283	32544
1283	44736
1283	16427
1283	21286
66820	46598
66820	57738
66820	57739
66820	62227
66820	54118
66820	27926
66820	34071
66820	54556
66820	26021
66820	53676
66820	20532
66820	6975
66820	29761
66820	51911
66820	45385
66820	35280
66820	57682
66820	30291
66820	25442
66820	18533
66820	4070
66820	35059
66820	17141
66820	47226
66820	36860
66820	60926
66821	57738
66821	26021
66821	60926
66821	6975
66824	16026
66824	68114
66824	67653
66827	7648
66827	32408
66827	47390
1292	16266
1292	34869
1292	21790
1292	56677
1301	11599
34071	38656
34071	5379
34071	63113
34071	58769
34071	55319
34071	42653
34071	12067
34071	16164
34071	39723
34071	27312
34071	28209
34071	36019
34071	65086
34071	6466
34071	54519
34071	35280
34071	30291
34071	17755
34071	64720
34071	9207
34071	60926
1306	14017
1306	11850
1306	46995
1306	20279
1306	56473
1306	47773
66843	68001
66843	31909
66843	44329
66843	22923
66843	40045
66843	27822
66843	45200
66843	44949
66843	52344
66848	59600
66848	44674
66848	44454
34101	47200
34101	19808
34101	5702
34101	18279
34101	17289
34101	63613
34101	5421
34101	67905
34101	37647
34101	51984
34101	34513
34101	17235
34101	58932
34101	54615
34101	36472
34101	8411
34101	57885
1337	44515
1337	36228
1337	25675
1337	7566
1337	43999
1344	51548
1344	54012
1344	8709
1344	4793
66882	11264
66882	1673
66882	51851
66882	22935
66882	24231
66882	34869
66882	34441
66882	24504
66882	9920
66882	59077
66882	20813
66882	67790
66882	30291
66882	44325
66882	34151
66882	17575
66882	34931
66882	50935
66882	60926
34121	56995
34121	30982
34121	55180
34121	35863
34121	26028
34121	35725
34121	52622
34121	56623
34121	52121
34121	46419
34121	17141
34121	68537
34121	15993
34121	18910
66898	21952
